source_file,source_sheet,source_cell,source_row_offset,source_col_offset,destination_file,destination_sheet,destination_cell,destination_row_offset,destination_col_offset
src.xlsx,Sheet1,C238,0,-1,dst.xlsx,Sheet1,H854,3,-2
src.xlsx,Sheet1,C872,-1,1,dst.xlsx,Sheet1,A570,2,2
src.xlsx,Sheet1,D364,-1,0,dst.xlsx,Sheet1,C71,0,3
src.xlsx,Sheet1,J940,0,2,dst.xlsx,Sheet1,E429,0,3
src.xlsx,Sheet1,I511,-1,-1,dst.xlsx,Sheet1,A703,-1,-2
src.xlsx,Sheet1,H278,3,2,dst.xlsx,Sheet1,H954,-3,3
src.xlsx,Sheet1,G237,3,3,dst.xlsx,Sheet1,C822,-2,-2
src.xlsx,Sheet1,A6,-3,1,dst.xlsx,Sheet1,A595,2,2
src.xlsx,Sheet1,B305,3,-1,dst.xlsx,Sheet1,E274,-1,0
src.xlsx,Sheet1,C506,-1,-2,dst.xlsx,Sheet1,C436,2,-1
src.xlsx,Sheet1,F483,-1,1,dst.xlsx,Sheet1,J95,0,1
src.xlsx,Sheet1,D134,-2,2,dst.xlsx,Sheet1,D326,-2,-1
src.xlsx,Sheet1,D868,3,0,dst.xlsx,Sheet1,B652,-1,1
src.xlsx,Sheet1,I364,3,-3,dst.xlsx,Sheet1,I19,3,0
src.xlsx,Sheet1,D687,-3,0,dst.xlsx,Sheet1,I827,0,1
src.xlsx,Sheet1,G388,0,-3,dst.xlsx,Sheet1,D333,1,1
src.xlsx,Sheet1,D254,2,2,dst.xlsx,Sheet1,B948,1,1
src.xlsx,Sheet1,A713,-1,-1,dst.xlsx,Sheet1,B683,2,1
src.xlsx,Sheet1,E4,-2,2,dst.xlsx,Sheet1,F283,2,1
src.xlsx,Sheet1,D847,-3,-3,dst.xlsx,Sheet1,G983,-3,-3
src.xlsx,Sheet1,D159,2,3,dst.xlsx,Sheet1,E762,2,2
src.xlsx,Sheet1,I554,1,-2,dst.xlsx,Sheet1,I29,0,0
src.xlsx,Sheet1,F755,2,-2,dst.xlsx,Sheet1,B268,2,1
src.xlsx,Sheet1,C260,3,1,dst.xlsx,Sheet1,F455,-1,1
src.xlsx,Sheet1,E619,2,1,dst.xlsx,Sheet1,E682,1,-3
src.xlsx,Sheet1,A929,1,3,dst.xlsx,Sheet1,G772,-3,-2
src.xlsx,Sheet1,A835,0,-3,dst.xlsx,Sheet1,J127,0,-1
src.xlsx,Sheet1,C694,2,1,dst.xlsx,Sheet1,J82,1,1
src.xlsx,Sheet1,J160,-3,1,dst.xlsx,Sheet1,B797,0,-2
src.xlsx,Sheet1,B276,3,1,dst.xlsx,Sheet1,D279,0,0
src.xlsx,Sheet1,E860,0,-1,dst.xlsx,Sheet1,H424,1,1
src.xlsx,Sheet1,H618,3,-1,dst.xlsx,Sheet1,B907,-3,3
src.xlsx,Sheet1,D105,2,-1,dst.xlsx,Sheet1,B470,3,-1
src.xlsx,Sheet1,G4,3,-3,dst.xlsx,Sheet1,C890,1,0
src.xlsx,Sheet1,D927,1,3,dst.xlsx,Sheet1,I544,2,3
src.xlsx,Sheet1,I161,-1,-1,dst.xlsx,Sheet1,F346,-1,3
src.xlsx,Sheet1,H649,0,-1,dst.xlsx,Sheet1,A88,2,-2
src.xlsx,Sheet1,B192,-1,2,dst.xlsx,Sheet1,I687,1,2
src.xlsx,Sheet1,J216,-2,-3,dst.xlsx,Sheet1,C217,2,1
src.xlsx,Sheet1,G244,3,1,dst.xlsx,Sheet1,C269,0,-2
src.xlsx,Sheet1,I864,-3,1,dst.xlsx,Sheet1,I33,2,-3
src.xlsx,Sheet1,A870,-2,0,dst.xlsx,Sheet1,B406,3,-2
src.xlsx,Sheet1,A890,2,1,dst.xlsx,Sheet1,F633,-3,-3
src.xlsx,Sheet1,C582,1,-1,dst.xlsx,Sheet1,B82,-1,1
src.xlsx,Sheet1,D643,3,-3,dst.xlsx,Sheet1,G982,-1,-1
src.xlsx,Sheet1,G892,3,-3,dst.xlsx,Sheet1,J768,2,-3
src.xlsx,Sheet1,H729,-3,-1,dst.xlsx,Sheet1,E497,3,-3
src.xlsx,Sheet1,J322,0,-3,dst.xlsx,Sheet1,A685,-2,-2
src.xlsx,Sheet1,F184,-2,-2,dst.xlsx,Sheet1,G782,0,2
src.xlsx,Sheet1,F426,1,3,dst.xlsx,Sheet1,F260,0,3
src.xlsx,Sheet1,E82,3,3,dst.xlsx,Sheet1,F18,-2,-2
src.xlsx,Sheet1,E886,1,2,dst.xlsx,Sheet1,I666,0,-1
src.xlsx,Sheet1,J620,2,3,dst.xlsx,Sheet1,A353,-1,3
src.xlsx,Sheet1,E944,3,-1,dst.xlsx,Sheet1,J688,-1,2
src.xlsx,Sheet1,E568,3,2,dst.xlsx,Sheet1,B966,-2,3
src.xlsx,Sheet1,G751,1,-1,dst.xlsx,Sheet1,D132,-1,0
src.xlsx,Sheet1,D846,0,1,dst.xlsx,Sheet1,G257,-3,-2
src.xlsx,Sheet1,I19,3,-3,dst.xlsx,Sheet1,D333,-2,3
src.xlsx,Sheet1,I165,3,0,dst.xlsx,Sheet1,I606,3,-3
src.xlsx,Sheet1,J559,0,0,dst.xlsx,Sheet1,E181,-1,2
src.xlsx,Sheet1,F874,3,-1,dst.xlsx,Sheet1,G675,3,0
src.xlsx,Sheet1,C56,3,-2,dst.xlsx,Sheet1,F576,2,3
src.xlsx,Sheet1,H488,-2,2,dst.xlsx,Sheet1,C879,3,0
src.xlsx,Sheet1,B948,-1,-2,dst.xlsx,Sheet1,D995,-2,0
src.xlsx,Sheet1,C604,1,1,dst.xlsx,Sheet1,H719,-2,3
src.xlsx,Sheet1,E719,-2,-2,dst.xlsx,Sheet1,J769,-2,1
src.xlsx,Sheet1,F200,-2,3,dst.xlsx,Sheet1,C849,0,2
src.xlsx,Sheet1,F447,0,-1,dst.xlsx,Sheet1,B161,2,0
src.xlsx,Sheet1,H722,-3,-1,dst.xlsx,Sheet1,D437,-1,3
src.xlsx,Sheet1,A104,-3,-2,dst.xlsx,Sheet1,E625,-1,1
src.xlsx,Sheet1,C608,-2,0,dst.xlsx,Sheet1,E393,0,0
src.xlsx,Sheet1,D10,-1,1,dst.xlsx,Sheet1,H766,1,2
src.xlsx,Sheet1,H813,1,0,dst.xlsx,Sheet1,E239,-1,-1
src.xlsx,Sheet1,B156,2,3,dst.xlsx,Sheet1,E814,0,1
src.xlsx,Sheet1,J330,2,-2,dst.xlsx,Sheet1,E90,-2,-3
src.xlsx,Sheet1,H284,0,-2,dst.xlsx,Sheet1,C300,3,3
src.xlsx,Sheet1,A779,0,2,dst.xlsx,Sheet1,C462,-2,-2
src.xlsx,Sheet1,G292,3,-2,dst.xlsx,Sheet1,D685,3,-2
src.xlsx,Sheet1,H551,3,2,dst.xlsx,Sheet1,D395,3,0
src.xlsx,Sheet1,G100,1,3,dst.xlsx,Sheet1,A426,3,-3
src.xlsx,Sheet1,J433,1,-3,dst.xlsx,Sheet1,E724,1,-1
src.xlsx,Sheet1,C571,-2,1,dst.xlsx,Sheet1,J995,-2,0
src.xlsx,Sheet1,H86,-3,1,dst.xlsx,Sheet1,H300,-2,3
src.xlsx,Sheet1,D898,2,3,dst.xlsx,Sheet1,B44,-2,-3
src.xlsx,Sheet1,H359,-1,0,dst.xlsx,Sheet1,F421,2,0
src.xlsx,Sheet1,H718,-2,0,dst.xlsx,Sheet1,J383,1,-3
src.xlsx,Sheet1,J850,0,2,dst.xlsx,Sheet1,J23,1,-1
src.xlsx,Sheet1,A527,-1,-3,dst.xlsx,Sheet1,D320,2,-3
src.xlsx,Sheet1,I38,-1,0,dst.xlsx,Sheet1,I112,1,0
src.xlsx,Sheet1,E931,3,0,dst.xlsx,Sheet1,H861,1,-2
src.xlsx,Sheet1,D214,2,3,dst.xlsx,Sheet1,F77,-1,-3
src.xlsx,Sheet1,C710,-3,-3,dst.xlsx,Sheet1,B516,-1,-3
src.xlsx,Sheet1,B361,-2,1,dst.xlsx,Sheet1,D193,2,-1
src.xlsx,Sheet1,F161,-3,-1,dst.xlsx,Sheet1,B649,3,0
src.xlsx,Sheet1,F247,-3,3,dst.xlsx,Sheet1,C199,-2,-1
src.xlsx,Sheet1,D154,-1,2,dst.xlsx,Sheet1,I273,1,1
src.xlsx,Sheet1,B20,-3,2,dst.xlsx,Sheet1,C837,2,0
src.xlsx,Sheet1,C216,2,0,dst.xlsx,Sheet1,H403,-1,3
src.xlsx,Sheet1,F110,2,-1,dst.xlsx,Sheet1,A335,-1,2
src.xlsx,Sheet1,B78,0,-1,dst.xlsx,Sheet1,D732,1,2
src.xlsx,Sheet1,C731,-3,2,dst.xlsx,Sheet1,D535,2,-3
src.xlsx,Sheet1,E182,1,-1,dst.xlsx,Sheet1,C290,1,-2
src.xlsx,Sheet1,H373,2,2,dst.xlsx,Sheet1,H236,-3,1
src.xlsx,Sheet1,J439,-3,-2,dst.xlsx,Sheet1,B721,-2,3
src.xlsx,Sheet1,I452,-1,-2,dst.xlsx,Sheet1,J876,2,-1
src.xlsx,Sheet1,H553,-3,2,dst.xlsx,Sheet1,G736,-3,-1
src.xlsx,Sheet1,F340,2,-1,dst.xlsx,Sheet1,I601,3,-3
src.xlsx,Sheet1,B283,0,-3,dst.xlsx,Sheet1,F289,-1,1
src.xlsx,Sheet1,I589,0,2,dst.xlsx,Sheet1,H740,-3,1
src.xlsx,Sheet1,J403,0,3,dst.xlsx,Sheet1,C672,2,1
src.xlsx,Sheet1,F384,0,-2,dst.xlsx,Sheet1,B855,2,-2
src.xlsx,Sheet1,F851,-3,2,dst.xlsx,Sheet1,J542,-2,3
src.xlsx,Sheet1,F529,0,-3,dst.xlsx,Sheet1,B394,1,3
src.xlsx,Sheet1,E110,3,-3,dst.xlsx,Sheet1,C765,3,-3
src.xlsx,Sheet1,F258,-1,2,dst.xlsx,Sheet1,F233,3,-3
src.xlsx,Sheet1,J517,3,-2,dst.xlsx,Sheet1,F132,-2,-2
src.xlsx,Sheet1,C790,2,-2,dst.xlsx,Sheet1,G994,3,-1
src.xlsx,Sheet1,D723,3,-2,dst.xlsx,Sheet1,E992,-1,-3
src.xlsx,Sheet1,F525,1,2,dst.xlsx,Sheet1,A497,0,2
src.xlsx,Sheet1,D848,1,-1,dst.xlsx,Sheet1,B979,0,0
src.xlsx,Sheet1,J892,0,-3,dst.xlsx,Sheet1,J325,-3,0
src.xlsx,Sheet1,E353,-3,-2,dst.xlsx,Sheet1,C469,3,-3
src.xlsx,Sheet1,H513,0,-2,dst.xlsx,Sheet1,I634,-3,-1
src.xlsx,Sheet1,E748,0,2,dst.xlsx,Sheet1,E67,0,0
src.xlsx,Sheet1,G314,2,-2,dst.xlsx,Sheet1,E81,-2,-3
src.xlsx,Sheet1,A14,3,-1,dst.xlsx,Sheet1,G612,2,2
src.xlsx,Sheet1,B463,1,3,dst.xlsx,Sheet1,B692,0,0
src.xlsx,Sheet1,J448,-2,1,dst.xlsx,Sheet1,C871,0,3
src.xlsx,Sheet1,A690,3,-2,dst.xlsx,Sheet1,J480,0,1
src.xlsx,Sheet1,D399,3,2,dst.xlsx,Sheet1,J652,0,-2
src.xlsx,Sheet1,A899,3,0,dst.xlsx,Sheet1,B461,2,0
src.xlsx,Sheet1,D560,0,-3,dst.xlsx,Sheet1,F957,-3,-2
src.xlsx,Sheet1,D800,1,-2,dst.xlsx,Sheet1,H473,1,-2
src.xlsx,Sheet1,B989,2,-3,dst.xlsx,Sheet1,C11,3,0
src.xlsx,Sheet1,F915,0,0,dst.xlsx,Sheet1,E14,3,0
src.xlsx,Sheet1,H312,-3,3,dst.xlsx,Sheet1,H126,-1,-3
src.xlsx,Sheet1,D433,2,-2,dst.xlsx,Sheet1,B824,3,1
src.xlsx,Sheet1,H629,0,3,dst.xlsx,Sheet1,G93,1,-3
src.xlsx,Sheet1,G125,1,3,dst.xlsx,Sheet1,F236,3,-2
src.xlsx,Sheet1,C848,1,-2,dst.xlsx,Sheet1,H272,-1,2
src.xlsx,Sheet1,E249,0,2,dst.xlsx,Sheet1,G774,-3,-1
src.xlsx,Sheet1,E725,0,-2,dst.xlsx,Sheet1,F890,-2,-1
src.xlsx,Sheet1,I741,3,0,dst.xlsx,Sheet1,C546,3,2
src.xlsx,Sheet1,E128,-1,-3,dst.xlsx,Sheet1,J603,1,-2
src.xlsx,Sheet1,H522,-3,-3,dst.xlsx,Sheet1,I288,-1,3
src.xlsx,Sheet1,C603,1,-3,dst.xlsx,Sheet1,G513,-1,2
src.xlsx,Sheet1,I25,-1,-3,dst.xlsx,Sheet1,A510,1,-2
src.xlsx,Sheet1,B647,-3,1,dst.xlsx,Sheet1,I579,0,0
src.xlsx,Sheet1,J720,-1,-2,dst.xlsx,Sheet1,C971,1,1
src.xlsx,Sheet1,D112,1,1,dst.xlsx,Sheet1,A412,-3,-1
src.xlsx,Sheet1,D812,-1,0,dst.xlsx,Sheet1,I313,-2,-3
src.xlsx,Sheet1,J146,1,-2,dst.xlsx,Sheet1,G936,2,3
src.xlsx,Sheet1,C711,-3,2,dst.xlsx,Sheet1,C874,-1,-3
src.xlsx,Sheet1,F171,2,3,dst.xlsx,Sheet1,A805,1,-1
src.xlsx,Sheet1,I851,-1,0,dst.xlsx,Sheet1,D294,2,3
src.xlsx,Sheet1,H124,3,3,dst.xlsx,Sheet1,I576,0,-1
src.xlsx,Sheet1,B693,-3,-3,dst.xlsx,Sheet1,B371,-1,-3
src.xlsx,Sheet1,I481,3,3,dst.xlsx,Sheet1,A825,-1,3
src.xlsx,Sheet1,I5,3,2,dst.xlsx,Sheet1,I63,3,0
src.xlsx,Sheet1,H734,2,3,dst.xlsx,Sheet1,G511,2,2
src.xlsx,Sheet1,H248,-3,3,dst.xlsx,Sheet1,I983,-1,3
src.xlsx,Sheet1,G425,-1,2,dst.xlsx,Sheet1,E344,0,-3
src.xlsx,Sheet1,F430,2,2,dst.xlsx,Sheet1,C996,1,-1
src.xlsx,Sheet1,D764,-2,-1,dst.xlsx,Sheet1,E304,0,0
src.xlsx,Sheet1,E218,0,-1,dst.xlsx,Sheet1,J99,0,3
src.xlsx,Sheet1,E642,-3,3,dst.xlsx,Sheet1,G147,-3,3
src.xlsx,Sheet1,G722,2,0,dst.xlsx,Sheet1,I199,1,1
src.xlsx,Sheet1,F268,1,-1,dst.xlsx,Sheet1,D132,3,-2
src.xlsx,Sheet1,H131,-1,1,dst.xlsx,Sheet1,D398,3,-1
src.xlsx,Sheet1,G978,0,-2,dst.xlsx,Sheet1,G236,1,-2
src.xlsx,Sheet1,I137,-1,-3,dst.xlsx,Sheet1,G86,-2,-3
src.xlsx,Sheet1,J259,3,-1,dst.xlsx,Sheet1,J937,1,1
src.xlsx,Sheet1,F351,2,1,dst.xlsx,Sheet1,G31,-2,2
src.xlsx,Sheet1,H12,3,-3,dst.xlsx,Sheet1,B179,3,3
src.xlsx,Sheet1,E830,-2,-1,dst.xlsx,Sheet1,B235,-3,-1
src.xlsx,Sheet1,I89,2,3,dst.xlsx,Sheet1,A859,0,0
src.xlsx,Sheet1,H609,2,1,dst.xlsx,Sheet1,E934,1,-1
src.xlsx,Sheet1,E324,2,-1,dst.xlsx,Sheet1,I152,2,0
src.xlsx,Sheet1,B562,1,2,dst.xlsx,Sheet1,C907,2,3
src.xlsx,Sheet1,B160,-2,-3,dst.xlsx,Sheet1,I945,1,2
src.xlsx,Sheet1,G91,3,1,dst.xlsx,Sheet1,A382,-2,-3
src.xlsx,Sheet1,A449,0,-1,dst.xlsx,Sheet1,H819,3,3
src.xlsx,Sheet1,E300,1,0,dst.xlsx,Sheet1,F537,-2,3
src.xlsx,Sheet1,G907,-3,-2,dst.xlsx,Sheet1,G506,3,3
src.xlsx,Sheet1,E918,-1,2,dst.xlsx,Sheet1,D53,-2,-1
src.xlsx,Sheet1,J893,3,1,dst.xlsx,Sheet1,A710,0,1
src.xlsx,Sheet1,F620,-1,-1,dst.xlsx,Sheet1,F409,0,3
src.xlsx,Sheet1,I279,1,-1,dst.xlsx,Sheet1,E243,3,1
src.xlsx,Sheet1,D648,1,1,dst.xlsx,Sheet1,I160,3,3
src.xlsx,Sheet1,H585,1,3,dst.xlsx,Sheet1,C421,1,-3
src.xlsx,Sheet1,C459,0,-1,dst.xlsx,Sheet1,D560,-1,-2
src.xlsx,Sheet1,D934,0,-2,dst.xlsx,Sheet1,J879,-2,3
src.xlsx,Sheet1,B72,3,-3,dst.xlsx,Sheet1,G786,0,-3
src.xlsx,Sheet1,J21,-2,3,dst.xlsx,Sheet1,C23,1,-3
src.xlsx,Sheet1,H993,3,3,dst.xlsx,Sheet1,G908,3,-1
src.xlsx,Sheet1,G648,-2,3,dst.xlsx,Sheet1,C267,-3,0
src.xlsx,Sheet1,E570,3,-1,dst.xlsx,Sheet1,G894,-3,2
src.xlsx,Sheet1,H572,-2,0,dst.xlsx,Sheet1,B276,1,3
src.xlsx,Sheet1,E591,-2,-1,dst.xlsx,Sheet1,B324,1,-1
src.xlsx,Sheet1,G721,2,-1,dst.xlsx,Sheet1,G742,-2,3
src.xlsx,Sheet1,G920,-1,3,dst.xlsx,Sheet1,I267,2,3
src.xlsx,Sheet1,E83,-1,-3,dst.xlsx,Sheet1,B346,-1,2
src.xlsx,Sheet1,A640,1,-1,dst.xlsx,Sheet1,F60,0,0
src.xlsx,Sheet1,I177,1,-3,dst.xlsx,Sheet1,C612,-1,2
src.xlsx,Sheet1,C79,0,0,dst.xlsx,Sheet1,F860,1,1
src.xlsx,Sheet1,A10,-3,-3,dst.xlsx,Sheet1,E475,-1,0
src.xlsx,Sheet1,G502,2,-3,dst.xlsx,Sheet1,H617,-2,-3
src.xlsx,Sheet1,I901,-3,2,dst.xlsx,Sheet1,F965,2,1
src.xlsx,Sheet1,H914,0,3,dst.xlsx,Sheet1,H420,1,0
src.xlsx,Sheet1,H393,0,1,dst.xlsx,Sheet1,G360,0,-1
src.xlsx,Sheet1,F362,-3,-1,dst.xlsx,Sheet1,C256,1,1
src.xlsx,Sheet1,A630,-3,-1,dst.xlsx,Sheet1,B105,-3,1
src.xlsx,Sheet1,E144,0,-3,dst.xlsx,Sheet1,C288,-3,2
src.xlsx,Sheet1,E719,-2,1,dst.xlsx,Sheet1,I138,-3,2
src.xlsx,Sheet1,G795,-3,0,dst.xlsx,Sheet1,H650,2,2
src.xlsx,Sheet1,J37,3,-1,dst.xlsx,Sheet1,F369,-3,0
src.xlsx,Sheet1,J2,-2,-2,dst.xlsx,Sheet1,C815,-3,3
src.xlsx,Sheet1,C813,1,2,dst.xlsx,Sheet1,I879,3,3
src.xlsx,Sheet1,A824,0,-1,dst.xlsx,Sheet1,J984,0,3
src.xlsx,Sheet1,I563,3,-1,dst.xlsx,Sheet1,C620,3,3
src.xlsx,Sheet1,J240,3,3,dst.xlsx,Sheet1,E491,3,1
src.xlsx,Sheet1,G734,1,1,dst.xlsx,Sheet1,H82,-3,1
src.xlsx,Sheet1,J278,-3,1,dst.xlsx,Sheet1,C895,2,-2
src.xlsx,Sheet1,A96,-2,-2,dst.xlsx,Sheet1,B55,-3,2
src.xlsx,Sheet1,J432,2,1,dst.xlsx,Sheet1,J813,-3,-2
src.xlsx,Sheet1,E23,-2,-3,dst.xlsx,Sheet1,H998,0,-2
src.xlsx,Sheet1,E276,-3,-2,dst.xlsx,Sheet1,I818,-3,-2
src.xlsx,Sheet1,C866,1,1,dst.xlsx,Sheet1,A837,0,-3
src.xlsx,Sheet1,G628,0,-1,dst.xlsx,Sheet1,J97,3,-1
src.xlsx,Sheet1,A368,-2,2,dst.xlsx,Sheet1,C513,-3,-3
src.xlsx,Sheet1,D604,-2,-2,dst.xlsx,Sheet1,C902,-3,-1
src.xlsx,Sheet1,B402,3,-3,dst.xlsx,Sheet1,J551,0,3
src.xlsx,Sheet1,E963,-2,-3,dst.xlsx,Sheet1,G748,3,1
src.xlsx,Sheet1,I169,3,3,dst.xlsx,Sheet1,D176,3,-2
src.xlsx,Sheet1,C239,-3,1,dst.xlsx,Sheet1,H989,2,3
src.xlsx,Sheet1,D775,-3,-3,dst.xlsx,Sheet1,B651,3,0
src.xlsx,Sheet1,H372,-2,0,dst.xlsx,Sheet1,C316,3,0
src.xlsx,Sheet1,A106,-3,-1,dst.xlsx,Sheet1,J949,-1,-2
src.xlsx,Sheet1,H957,2,-2,dst.xlsx,Sheet1,F516,1,-1
src.xlsx,Sheet1,H917,-1,-2,dst.xlsx,Sheet1,C31,0,-1
src.xlsx,Sheet1,H6,1,2,dst.xlsx,Sheet1,G203,-2,-3
src.xlsx,Sheet1,G551,-3,0,dst.xlsx,Sheet1,F549,-1,3
src.xlsx,Sheet1,F85,2,-2,dst.xlsx,Sheet1,E395,0,0
src.xlsx,Sheet1,F86,2,3,dst.xlsx,Sheet1,F244,0,1
src.xlsx,Sheet1,F85,3,0,dst.xlsx,Sheet1,G70,1,-2
src.xlsx,Sheet1,G50,-3,3,dst.xlsx,Sheet1,H958,3,3
src.xlsx,Sheet1,H394,-3,-1,dst.xlsx,Sheet1,A485,3,-2
src.xlsx,Sheet1,E905,-3,2,dst.xlsx,Sheet1,F374,0,-1
src.xlsx,Sheet1,D682,-1,-2,dst.xlsx,Sheet1,G212,-2,-3
src.xlsx,Sheet1,I560,-2,-2,dst.xlsx,Sheet1,E799,3,3
src.xlsx,Sheet1,B165,-2,2,dst.xlsx,Sheet1,D829,3,-1
src.xlsx,Sheet1,J596,-1,3,dst.xlsx,Sheet1,I799,2,2
src.xlsx,Sheet1,G955,2,2,dst.xlsx,Sheet1,I765,0,-2
src.xlsx,Sheet1,I389,-3,3,dst.xlsx,Sheet1,J558,2,3
src.xlsx,Sheet1,D815,-1,-1,dst.xlsx,Sheet1,J817,2,1
src.xlsx,Sheet1,I996,3,-2,dst.xlsx,Sheet1,F539,0,0
src.xlsx,Sheet1,B117,1,0,dst.xlsx,Sheet1,B607,0,-1
src.xlsx,Sheet1,A949,-2,3,dst.xlsx,Sheet1,I805,1,2
src.xlsx,Sheet1,F670,-3,1,dst.xlsx,Sheet1,J580,-1,3
src.xlsx,Sheet1,G968,0,2,dst.xlsx,Sheet1,G209,1,-1
src.xlsx,Sheet1,B354,2,1,dst.xlsx,Sheet1,I340,-3,1
src.xlsx,Sheet1,A203,-1,-3,dst.xlsx,Sheet1,H376,3,1
src.xlsx,Sheet1,A557,1,-3,dst.xlsx,Sheet1,B617,-3,2
src.xlsx,Sheet1,J315,1,0,dst.xlsx,Sheet1,H773,3,2
src.xlsx,Sheet1,I705,-3,-2,dst.xlsx,Sheet1,J364,0,-2
src.xlsx,Sheet1,C36,1,2,dst.xlsx,Sheet1,C333,3,3
src.xlsx,Sheet1,B230,3,1,dst.xlsx,Sheet1,I525,0,-2
src.xlsx,Sheet1,B52,0,3,dst.xlsx,Sheet1,A717,-3,0
src.xlsx,Sheet1,F543,0,-3,dst.xlsx,Sheet1,F425,-3,-3
src.xlsx,Sheet1,E18,1,-1,dst.xlsx,Sheet1,I344,3,-2
src.xlsx,Sheet1,H619,1,3,dst.xlsx,Sheet1,J488,-1,1
src.xlsx,Sheet1,G124,3,-2,dst.xlsx,Sheet1,D263,-1,-2
src.xlsx,Sheet1,D908,-1,2,dst.xlsx,Sheet1,C816,-3,-3
src.xlsx,Sheet1,C295,3,0,dst.xlsx,Sheet1,C771,1,-2
src.xlsx,Sheet1,C422,3,0,dst.xlsx,Sheet1,H485,1,0
src.xlsx,Sheet1,J882,3,3,dst.xlsx,Sheet1,A64,1,1
src.xlsx,Sheet1,A864,0,3,dst.xlsx,Sheet1,G361,3,1
src.xlsx,Sheet1,C390,1,-2,dst.xlsx,Sheet1,I132,1,-2
src.xlsx,Sheet1,B728,0,3,dst.xlsx,Sheet1,A213,3,2
src.xlsx,Sheet1,C221,-2,2,dst.xlsx,Sheet1,A9,-3,-1
src.xlsx,Sheet1,C800,-3,1,dst.xlsx,Sheet1,E164,-3,2
src.xlsx,Sheet1,E476,0,-1,dst.xlsx,Sheet1,C370,2,0
src.xlsx,Sheet1,G317,1,-2,dst.xlsx,Sheet1,A941,-3,-3
src.xlsx,Sheet1,J114,2,-3,dst.xlsx,Sheet1,E776,-1,-1
src.xlsx,Sheet1,A479,0,0,dst.xlsx,Sheet1,G798,0,1
src.xlsx,Sheet1,J783,0,3,dst.xlsx,Sheet1,E724,3,-3
src.xlsx,Sheet1,A389,-1,-1,dst.xlsx,Sheet1,B971,-2,-3
src.xlsx,Sheet1,A367,0,1,dst.xlsx,Sheet1,J493,3,3
src.xlsx,Sheet1,C954,-1,0,dst.xlsx,Sheet1,E680,1,1
src.xlsx,Sheet1,G765,-2,2,dst.xlsx,Sheet1,A385,0,3
src.xlsx,Sheet1,H912,-2,-1,dst.xlsx,Sheet1,C509,2,2
src.xlsx,Sheet1,B572,1,-1,dst.xlsx,Sheet1,E256,-3,1
src.xlsx,Sheet1,B564,3,-1,dst.xlsx,Sheet1,A246,-2,-3
src.xlsx,Sheet1,J780,1,1,dst.xlsx,Sheet1,I750,0,-1
src.xlsx,Sheet1,G654,0,1,dst.xlsx,Sheet1,I674,-1,-1
src.xlsx,Sheet1,B785,-2,0,dst.xlsx,Sheet1,A606,2,-1
src.xlsx,Sheet1,F860,-3,0,dst.xlsx,Sheet1,F47,-1,3
src.xlsx,Sheet1,H700,-2,1,dst.xlsx,Sheet1,C656,1,0
src.xlsx,Sheet1,D330,3,-2,dst.xlsx,Sheet1,C592,3,0
src.xlsx,Sheet1,J930,-3,2,dst.xlsx,Sheet1,I666,-2,2
src.xlsx,Sheet1,C459,-3,-3,dst.xlsx,Sheet1,G763,1,1
src.xlsx,Sheet1,B355,3,-2,dst.xlsx,Sheet1,H658,3,1
src.xlsx,Sheet1,H274,1,3,dst.xlsx,Sheet1,G600,0,2
src.xlsx,Sheet1,J880,-3,-3,dst.xlsx,Sheet1,E787,1,3
src.xlsx,Sheet1,C983,-1,3,dst.xlsx,Sheet1,G632,3,3
src.xlsx,Sheet1,E139,2,3,dst.xlsx,Sheet1,E254,2,-2
src.xlsx,Sheet1,J128,-3,2,dst.xlsx,Sheet1,H377,0,3
src.xlsx,Sheet1,D786,0,0,dst.xlsx,Sheet1,A715,-1,1
src.xlsx,Sheet1,F657,3,2,dst.xlsx,Sheet1,F505,3,-1
src.xlsx,Sheet1,I438,-3,0,dst.xlsx,Sheet1,F654,-3,2
src.xlsx,Sheet1,B776,0,-2,dst.xlsx,Sheet1,J539,2,3
src.xlsx,Sheet1,J138,-2,2,dst.xlsx,Sheet1,E477,-2,-1
src.xlsx,Sheet1,H876,-3,3,dst.xlsx,Sheet1,G624,-2,2
src.xlsx,Sheet1,E420,-3,2,dst.xlsx,Sheet1,J364,2,0
src.xlsx,Sheet1,E810,0,0,dst.xlsx,Sheet1,I220,3,2
src.xlsx,Sheet1,B619,1,2,dst.xlsx,Sheet1,B589,0,-3
src.xlsx,Sheet1,C192,2,2,dst.xlsx,Sheet1,E619,0,-3
src.xlsx,Sheet1,H958,2,-1,dst.xlsx,Sheet1,D357,1,2
src.xlsx,Sheet1,C526,2,-2,dst.xlsx,Sheet1,H139,-3,3
src.xlsx,Sheet1,J229,3,3,dst.xlsx,Sheet1,G179,3,1
src.xlsx,Sheet1,G416,-3,-3,dst.xlsx,Sheet1,D446,3,1
src.xlsx,Sheet1,A644,-2,-1,dst.xlsx,Sheet1,G70,-1,1
src.xlsx,Sheet1,G849,-2,1,dst.xlsx,Sheet1,D406,-1,1
src.xlsx,Sheet1,J548,3,-1,dst.xlsx,Sheet1,D148,2,2
src.xlsx,Sheet1,F83,1,1,dst.xlsx,Sheet1,H430,0,-1
src.xlsx,Sheet1,E299,1,2,dst.xlsx,Sheet1,B319,-3,1
src.xlsx,Sheet1,H710,-3,1,dst.xlsx,Sheet1,A564,1,-1
